num,person,angle,type,file,word,
3316,4,측면,단어,KETI_SL_0000003316.MTS,택시,
3317,4,측면,단어,KETI_SL_0000003317.MTS,토요일,
3330,4,측면,단어,KETI_SL_0000003330.MTS,학교,
3343,4,측면,단어,KETI_SL_0000003343.MTS,형,
3349,4,측면,단어,KETI_SL_0000003349.MTS,화요일,
3350,4,측면,단어,KETI_SL_0000003350.MTS,화장실,
3353,5,정면,단어,KETI_SL_0000003353.MOV,0,
3354,5,정면,단어,KETI_SL_0000003354.MOV,1,
3355,5,정면,단어,KETI_SL_0000003355.MOV,2,
3356,5,정면,단어,KETI_SL_0000003356.MOV,3,
3357,5,정면,단어,KETI_SL_0000003357.MOV,4,
3358,5,정면,단어,KETI_SL_0000003358.MOV,5,
3359,5,정면,단어,KETI_SL_0000003359.MOV,6,
3360,5,정면,단어,KETI_SL_0000003360.MOV,7,
3361,5,정면,단어,KETI_SL_0000003361.MOV,8,
3362,5,정면,단어,KETI_SL_0000003362.MOV,9,
3363,5,정면,단어,KETI_SL_0000003363.MOV,10,
3458,5,정면,단어,KETI_SL_0000003458.MOV,가렵다,
3472,5,정면,단어,KETI_SL_0000003472.MOV,개,
3487,5,정면,단어,KETI_SL_0000003487.MOV,공원,
3499,5,정면,단어,KETI_SL_0000003499.MOV,금요일,
3514,5,정면,단어,KETI_SL_0000003514.MOV,내년,
3515,5,정면,단어,KETI_SL_0000003515.MOV,내일,
3516,5,정면,단어,KETI_SL_0000003516.MOV,냄새나다,
3536,5,정면,단어,KETI_SL_0000003536.MOV,동생,
3554,5,정면,단어,KETI_SL_0000003554.MOV,목요일,
3558,5,정면,단어,KETI_SL_0000003558.MOV,물,
3560,5,정면,단어,KETI_SL_0000003560.MOV,바다,
3569,5,정면,단어,KETI_SL_0000003569.MOV,배고프다,
3574,5,정면,단어,KETI_SL_0000003574.MOV,병원,
3581,5,정면,단어,KETI_SL_0000003581.MOV,불,
3592,5,정면,단어,KETI_SL_0000003592.MOV,삼키다,
3598,5,정면,단어,KETI_SL_0000003598.MOV,선생님,
3610,5,정면,단어,KETI_SL_0000003610.MOV,수요일,
3621,5,정면,단어,KETI_SL_0000003621.MOV,아빠,
3624,5,정면,단어,KETI_SL_0000003624.MOV,아파트,
3628,5,정면,단어,KETI_SL_0000003628.MOV,앞,
3634,5,정면,단어,KETI_SL_0000003634.MOV,어제,
3635,5,정면,단어,KETI_SL_0000003635.MOV,어지러움,
3636,5,정면,단어,KETI_SL_0000003636.MOV,누나,
3637,5,정면,단어,KETI_SL_0000003637.MOV,언니,
3639,5,정면,단어,KETI_SL_0000003639.MOV,엄마,
3655,5,정면,단어,KETI_SL_0000003655.MOV,오늘,
3656,5,정면,단어,KETI_SL_0000003656.MOV,오른쪽,
3659,5,정면,단어,KETI_SL_0000003659.MOV,오빠,
3661,5,정면,단어,KETI_SL_0000003661.MOV,올해,
3662,5,정면,단어,KETI_SL_0000003662.MOV,왼쪽,
3669,5,정면,단어,KETI_SL_0000003669.MOV,월요일,
3671,5,정면,단어,KETI_SL_0000003671.MOV,위에,
3679,5,정면,단어,KETI_SL_0000003679.MOV,음식물,
3688,5,정면,단어,KETI_SL_0000003688.MOV,일요일,
3691,5,정면,단어,KETI_SL_0000003691.MOV,자동차,
3694,5,정면,단어,KETI_SL_0000003694.MOV,작년,
3709,5,정면,단어,KETI_SL_0000003709.MOV,집,
3721,5,정면,단어,KETI_SL_0000003721.MOV,친구,
3725,5,정면,단어,KETI_SL_0000003725.MOV,택시,
3726,5,정면,단어,KETI_SL_0000003726.MOV,토요일,
3739,5,정면,단어,KETI_SL_0000003739.MOV,학교,
3752,5,정면,단어,KETI_SL_0000003752.MOV,형,
3758,5,정면,단어,KETI_SL_0000003758.MOV,화요일,
3759,5,정면,단어,KETI_SL_0000003759.MOV,화장실,
3766,5,정면,단어,KETI_SL_0000003766.MTS,산,
3769,5,정면,단어,KETI_SL_0000003769.MTS,아래,
3772,5,측면,단어,KETI_SL_0000003772.MTS,0,
3773,5,측면,단어,KETI_SL_0000003773.MTS,1,
3774,5,측면,단어,KETI_SL_0000003774.MTS,2,
3775,5,측면,단어,KETI_SL_0000003775.MTS,3,
3776,5,측면,단어,KETI_SL_0000003776.MTS,4,
3777,5,측면,단어,KETI_SL_0000003777.MTS,5,
3778,5,측면,단어,KETI_SL_0000003778.MTS,6,
3779,5,측면,단어,KETI_SL_0000003779.MTS,7,
3780,5,측면,단어,KETI_SL_0000003780.MTS,8,
3781,5,측면,단어,KETI_SL_0000003781.MTS,9,
3782,5,측면,단어,KETI_SL_0000003782.MTS,10,
3877,5,측면,단어,KETI_SL_0000003877.MTS,가렵다,
3891,5,측면,단어,KETI_SL_0000003891.MTS,개,
3907,5,측면,단어,KETI_SL_0000003907.MTS,공원,
3920,5,측면,단어,KETI_SL_0000003920.MTS,금요일,
3935,5,측면,단어,KETI_SL_0000003935.MTS,내년,
3936,5,측면,단어,KETI_SL_0000003936.MTS,내일,
3937,5,측면,단어,KETI_SL_0000003937.MTS,냄새나다,
3941,5,측면,단어,KETI_SL_0000003941.MTS,누나,
3957,5,측면,단어,KETI_SL_0000003957.MTS,동생,
3975,5,측면,단어,KETI_SL_0000003975.MTS,목요일,
3979,5,측면,단어,KETI_SL_0000003979.MTS,물,
3981,5,측면,단어,KETI_SL_0000003981.MTS,바다,
3990,5,측면,단어,KETI_SL_0000003990.MTS,배고프다,
3995,5,측면,단어,KETI_SL_0000003995.MTS,병원,
4002,5,측면,단어,KETI_SL_0000004002.MTS,불,
4012,5,측면,단어,KETI_SL_0000004012.MTS,삼키다,
4018,5,측면,단어,KETI_SL_0000004018.MTS,선생님,
4030,5,측면,단어,KETI_SL_0000004030.MTS,수요일,
4041,5,측면,단어,KETI_SL_0000004041.MTS,아빠,
4044,5,측면,단어,KETI_SL_0000004044.MTS,아파트,
4048,5,측면,단어,KETI_SL_0000004048.MTS,앞,
4054,5,측면,단어,KETI_SL_0000004054.MTS,어제,
4055,5,측면,단어,KETI_SL_0000004055.MTS,어지러움,
4056,5,측면,단어,KETI_SL_0000004056.MTS,언니,
4058,5,측면,단어,KETI_SL_0000004058.MTS,엄마,
4074,5,측면,단어,KETI_SL_0000004074.MTS,오늘,
4075,5,측면,단어,KETI_SL_0000004075.MTS,오른쪽,
4078,5,측면,단어,KETI_SL_0000004078.MTS,오빠,
4080,5,측면,단어,KETI_SL_0000004080.MTS,올해,
4081,5,측면,단어,KETI_SL_0000004081.MTS,왼쪽,
4088,5,측면,단어,KETI_SL_0000004088.MTS,월요일,
4090,5,측면,단어,KETI_SL_0000004090.MTS,위에,
4098,5,측면,단어,KETI_SL_0000004098.MTS,음식물,
4107,5,측면,단어,KETI_SL_0000004107.MTS,일요일,
4110,5,측면,단어,KETI_SL_0000004110.MTS,자동차,
4113,5,측면,단어,KETI_SL_0000004113.MTS,작년,
4127,5,측면,단어,KETI_SL_0000004127.MTS,집,
4139,5,측면,단어,KETI_SL_0000004139.MTS,친구,
4143,5,측면,단어,KETI_SL_0000004143.MTS,택시,
4144,5,측면,단어,KETI_SL_0000004144.MTS,토요일,
4157,5,측면,단어,KETI_SL_0000004157.MTS,학교,
4170,5,측면,단어,KETI_SL_0000004170.MTS,형,
4176,5,측면,단어,KETI_SL_0000004176.MTS,화요일,
4177,5,측면,단어,KETI_SL_0000004177.MTS,화장실,
4185,5,측면,단어,KETI_SL_0000004185.MTS,산,
4188,5,측면,단어,KETI_SL_0000004188.MTS,아래,
4191,6,정면,단어,KETI_SL_0000004191.MOV,0,
4192,6,정면,단어,KETI_SL_0000004192.MOV,1,
4193,6,정면,단어,KETI_SL_0000004193.MOV,2,
4194,6,정면,단어,KETI_SL_0000004194.MOV,3,
4195,6,정면,단어,KETI_SL_0000004195.MOV,4,
4196,6,정면,단어,KETI_SL_0000004196.MOV,5,
4197,6,정면,단어,KETI_SL_0000004197.MOV,6,
4198,6,정면,단어,KETI_SL_0000004198.MOV,7,
4199,6,정면,단어,KETI_SL_0000004199.MOV,8,
4200,6,정면,단어,KETI_SL_0000004200.MOV,9,
4201,6,정면,단어,KETI_SL_0000004201.MOV,10,
4296,6,정면,단어,KETI_SL_0000004296.MOV,가렵다,
4310,6,정면,단어,KETI_SL_0000004310.MOV,개,
4327,6,정면,단어,KETI_SL_0000004327.MOV,공원,
4340,6,정면,단어,KETI_SL_0000004340.MOV,금요일,
4355,6,정면,단어,KETI_SL_0000004355.MOV,내년,
4356,6,정면,단어,KETI_SL_0000004356.MOV,내일,
4357,6,정면,단어,KETI_SL_0000004357.MOV,냄새나다,
4361,6,정면,단어,KETI_SL_0000004361.MOV,누나,
4378,6,정면,단어,KETI_SL_0000004378.MOV,동생,
4397,6,정면,단어,KETI_SL_0000004397.MOV,목요일,
4402,6,정면,단어,KETI_SL_0000004402.MOV,물,
4404,6,정면,단어,KETI_SL_0000004404.MOV,아래,
4405,6,정면,단어,KETI_SL_0000004405.MOV,바다,
4415,6,정면,단어,KETI_SL_0000004415.MOV,배고프다,
4420,6,정면,단어,KETI_SL_0000004420.MOV,병원,
4427,6,정면,단어,KETI_SL_0000004427.MOV,불,
4435,6,정면,단어,KETI_SL_0000004435.MOV,산,
4438,6,정면,단어,KETI_SL_0000004438.MOV,삼키다,
4444,6,정면,단어,KETI_SL_0000004444.MOV,선생님,
4457,6,정면,단어,KETI_SL_0000004457.MOV,수요일,
4468,6,정면,단어,KETI_SL_0000004468.MOV,아빠,
4471,6,정면,단어,KETI_SL_0000004471.MOV,아파트,
4475,6,정면,단어,KETI_SL_0000004475.MOV,앞,
4481,6,정면,단어,KETI_SL_0000004481.MOV,어제,
4482,6,정면,단어,KETI_SL_0000004482.MOV,어지러움,
4483,6,정면,단어,KETI_SL_0000004483.MOV,언니,
4485,6,정면,단어,KETI_SL_0000004485.MOV,엄마,
4501,6,정면,단어,KETI_SL_0000004501.MOV,오늘,
4502,6,정면,단어,KETI_SL_0000004502.MOV,오른쪽,
4505,6,정면,단어,KETI_SL_0000004505.MOV,오빠,
4507,6,정면,단어,KETI_SL_0000004507.MOV,올해,
4508,6,정면,단어,KETI_SL_0000004508.MOV,왼쪽,
4515,6,정면,단어,KETI_SL_0000004515.MOV,월요일,
4517,6,정면,단어,KETI_SL_0000004517.MOV,위에,
4525,6,정면,단어,KETI_SL_0000004525.MOV,음식물,
4534,6,정면,단어,KETI_SL_0000004534.MOV,일요일,
4537,6,정면,단어,KETI_SL_0000004537.MOV,자동차,
4540,6,정면,단어,KETI_SL_0000004540.MOV,작년,
4555,6,정면,단어,KETI_SL_0000004555.MOV,집,
4568,6,정면,단어,KETI_SL_0000004568.MOV,친구,
4572,6,정면,단어,KETI_SL_0000004572.MOV,택시,
4573,6,정면,단어,KETI_SL_0000004573.MOV,토요일,
4586,6,정면,단어,KETI_SL_0000004586.MOV,학교,
4599,6,정면,단어,KETI_SL_0000004599.MOV,형,
4605,6,정면,단어,KETI_SL_0000004605.MOV,화요일,
4606,6,정면,단어,KETI_SL_0000004606.MOV,화장실,
4610,6,측면,단어,KETI_SL_0000004610.MTS,0,
4611,6,측면,단어,KETI_SL_0000004611.MTS,1,
4612,6,측면,단어,KETI_SL_0000004612.MTS,2,
4613,6,측면,단어,KETI_SL_0000004613.MTS,3,
4614,6,측면,단어,KETI_SL_0000004614.MTS,4,
4615,6,측면,단어,KETI_SL_0000004615.MTS,5,
4616,6,측면,단어,KETI_SL_0000004616.MTS,6,
4617,6,측면,단어,KETI_SL_0000004617.MTS,7,
4618,6,측면,단어,KETI_SL_0000004618.MTS,8,
4619,6,측면,단어,KETI_SL_0000004619.MTS,9,
4620,6,측면,단어,KETI_SL_0000004620.MTS,10,
4715,6,측면,단어,KETI_SL_0000004715.MTS,가렵다,
4729,6,측면,단어,KETI_SL_0000004729.MTS,개,
4746,6,측면,단어,KETI_SL_0000004746.MTS,공원,
4747,6,측면,단어,KETI_SL_0000004747.MTS,냄새나다,
4756,6,측면,단어,KETI_SL_0000004756.MTS,금요일,
4770,6,측면,단어,KETI_SL_0000004770.MTS,내년,
4777,6,측면,단어,KETI_SL_0000004777.MTS,누나,
4778,6,측면,단어,KETI_SL_0000004778.MTS,내일,
4794,6,측면,단어,KETI_SL_0000004794.MTS,동생,
4815,6,측면,단어,KETI_SL_0000004815.MTS,물,
4817,6,측면,단어,KETI_SL_0000004817.MTS,바다,
4820,6,측면,단어,KETI_SL_0000004820.MTS,목요일,
4823,6,측면,단어,KETI_SL_0000004823.MTS,아래,
4827,6,측면,단어,KETI_SL_0000004827.MTS,배고프다,
4842,6,측면,단어,KETI_SL_0000004842.MTS,병원,
4846,6,측면,단어,KETI_SL_0000004846.MTS,불,
4854,6,측면,단어,KETI_SL_0000004854.MTS,산,
4857,6,측면,단어,KETI_SL_0000004857.MTS,삼키다,
4863,6,측면,단어,KETI_SL_0000004863.MTS,선생님,
4876,6,측면,단어,KETI_SL_0000004876.MTS,수요일,
4887,6,측면,단어,KETI_SL_0000004887.MTS,아빠,
4890,6,측면,단어,KETI_SL_0000004890.MTS,아파트,
4894,6,측면,단어,KETI_SL_0000004894.MTS,앞,
4900,6,측면,단어,KETI_SL_0000004900.MTS,어제,
4901,6,측면,단어,KETI_SL_0000004901.MTS,어지러움,
4902,6,측면,단어,KETI_SL_0000004902.MTS,언니,
4904,6,측면,단어,KETI_SL_0000004904.MTS,엄마,
4920,6,측면,단어,KETI_SL_0000004920.MTS,오늘,
4921,6,측면,단어,KETI_SL_0000004921.MTS,오른쪽,
4924,6,측면,단어,KETI_SL_0000004924.MTS,오빠,
4926,6,측면,단어,KETI_SL_0000004926.MTS,올해,
4927,6,측면,단어,KETI_SL_0000004927.MTS,왼쪽,
4934,6,측면,단어,KETI_SL_0000004934.MTS,월요일,
4936,6,측면,단어,KETI_SL_0000004936.MTS,위에,
4944,6,측면,단어,KETI_SL_0000004944.MTS,음식물,
4953,6,측면,단어,KETI_SL_0000004953.MTS,일요일,
4956,6,측면,단어,KETI_SL_0000004956.MTS,자동차,
4959,6,측면,단어,KETI_SL_0000004959.MTS,작년,
4974,6,측면,단어,KETI_SL_0000004974.MTS,집,
4987,6,측면,단어,KETI_SL_0000004987.MTS,친구,
4991,6,측면,단어,KETI_SL_0000004991.MTS,택시,
4992,6,측면,단어,KETI_SL_0000004992.MTS,토요일,
5005,6,측면,단어,KETI_SL_0000005005.MTS,학교,
5018,6,측면,단어,KETI_SL_0000005018.MTS,형,
5024,6,측면,단어,KETI_SL_0000005024.MTS,화요일,
5025,6,측면,단어,KETI_SL_0000005025.MTS,화장실,
5029,7,정면,단어,KETI_SL_0000005029.MOV,0,
5030,7,정면,단어,KETI_SL_0000005030.MOV,1,
5031,7,정면,단어,KETI_SL_0000005031.MOV,2,
5032,7,정면,단어,KETI_SL_0000005032.MOV,3,
5033,7,정면,단어,KETI_SL_0000005033.MOV,4,
5034,7,정면,단어,KETI_SL_0000005034.MOV,5,
5035,7,정면,단어,KETI_SL_0000005035.MOV,6,
5036,7,정면,단어,KETI_SL_0000005036.MOV,7,
5037,7,정면,단어,KETI_SL_0000005037.MOV,8,
5038,7,정면,단어,KETI_SL_0000005038.MOV,9,
5039,7,정면,단어,KETI_SL_0000005039.MOV,10,
5133,7,정면,단어,KETI_SL_0000005133.MOV,가렵다,
5147,7,정면,단어,KETI_SL_0000005147.MOV,개,
5164,7,정면,단어,KETI_SL_0000005164.MOV,공원,
5178,7,정면,단어,KETI_SL_0000005178.MOV,금요일,
5194,7,정면,단어,KETI_SL_0000005194.MOV,내년,
5195,7,정면,단어,KETI_SL_0000005195.MOV,내일,
5196,7,정면,단어,KETI_SL_0000005196.MOV,냄새나다,
5200,7,정면,단어,KETI_SL_0000005200.MOV,누나,
5217,7,정면,단어,KETI_SL_0000005217.MOV,동생,
5235,7,정면,단어,KETI_SL_0000005235.MOV,목요일,
5240,7,정면,단어,KETI_SL_0000005240.MOV,물,
5242,7,정면,단어,KETI_SL_0000005242.MOV,아래,
5243,7,정면,단어,KETI_SL_0000005243.MOV,바다,
5253,7,정면,단어,KETI_SL_0000005253.MOV,배고프다,
5259,7,정면,단어,KETI_SL_0000005259.MOV,병원,
5265,7,정면,단어,KETI_SL_0000005265.MOV,불,
5275,7,정면,단어,KETI_SL_0000005275.MOV,산,
5277,7,정면,단어,KETI_SL_0000005277.MOV,삼키다,
5283,7,정면,단어,KETI_SL_0000005283.MOV,선생님,
5296,7,정면,단어,KETI_SL_0000005296.MOV,수요일,
5307,7,정면,단어,KETI_SL_0000005307.MOV,아빠,
5310,7,정면,단어,KETI_SL_0000005310.MOV,아파트,
5314,7,정면,단어,KETI_SL_0000005314.MOV,앞,
5320,7,정면,단어,KETI_SL_0000005320.MOV,어제,
5321,7,정면,단어,KETI_SL_0000005321.MOV,어지러움,
5322,7,정면,단어,KETI_SL_0000005322.MOV,언니,
5324,7,정면,단어,KETI_SL_0000005324.MOV,엄마,
5340,7,정면,단어,KETI_SL_0000005340.MOV,오늘,
5341,7,정면,단어,KETI_SL_0000005341.MOV,오른쪽,
5344,7,정면,단어,KETI_SL_0000005344.MOV,오빠,
5346,7,정면,단어,KETI_SL_0000005346.MOV,올해,
5347,7,정면,단어,KETI_SL_0000005347.MOV,왼쪽,
5354,7,정면,단어,KETI_SL_0000005354.MOV,월요일,
5356,7,정면,단어,KETI_SL_0000005356.MOV,위에,
5364,7,정면,단어,KETI_SL_0000005364.MOV,음식물,
5373,7,정면,단어,KETI_SL_0000005373.MOV,일요일,
5376,7,정면,단어,KETI_SL_0000005376.MOV,자동차,
5379,7,정면,단어,KETI_SL_0000005379.MOV,작년,
5393,7,정면,단어,KETI_SL_0000005393.MOV,집,
5406,7,정면,단어,KETI_SL_0000005406.MOV,친구,
5410,7,정면,단어,KETI_SL_0000005410.MOV,택시,
5411,7,정면,단어,KETI_SL_0000005411.MOV,토요일,
5424,7,정면,단어,KETI_SL_0000005424.MOV,학교,
5437,7,정면,단어,KETI_SL_0000005437.MOV,형,
5443,7,정면,단어,KETI_SL_0000005443.MOV,화요일,
5444,7,정면,단어,KETI_SL_0000005444.MOV,화장실,
5448,7,측면,단어,KETI_SL_0000005448.MTS,0,
5449,7,측면,단어,KETI_SL_0000005449.MTS,1,
5450,7,측면,단어,KETI_SL_0000005450.MTS,2,
5451,7,측면,단어,KETI_SL_0000005451.MTS,3,
5452,7,측면,단어,KETI_SL_0000005452.MTS,4,
5453,7,측면,단어,KETI_SL_0000005453.MTS,5,
5454,7,측면,단어,KETI_SL_0000005454.MTS,8,
5455,7,측면,단어,KETI_SL_0000005455.MTS,9,
5456,7,측면,단어,KETI_SL_0000005456.MTS,10,
5550,7,측면,단어,KETI_SL_0000005550.MTS,가렵다,
5564,7,측면,단어,KETI_SL_0000005564.MTS,개,
5580,7,측면,단어,KETI_SL_0000005580.MTS,공원,
5594,7,측면,단어,KETI_SL_0000005594.MTS,금요일,
5610,7,측면,단어,KETI_SL_0000005610.MTS,내년,
5611,7,측면,단어,KETI_SL_0000005611.MTS,내일,
5612,7,측면,단어,KETI_SL_0000005612.MTS,냄새나다,
5616,7,측면,단어,KETI_SL_0000005616.MTS,누나,
5633,7,측면,단어,KETI_SL_0000005633.MTS,동생,
5651,7,측면,단어,KETI_SL_0000005651.MTS,목요일,
5656,7,측면,단어,KETI_SL_0000005656.MTS,물,
5658,7,측면,단어,KETI_SL_0000005658.MTS,아래,
5659,7,측면,단어,KETI_SL_0000005659.MTS,바다,
5669,7,측면,단어,KETI_SL_0000005669.MTS,배고프다,
5674,7,측면,단어,KETI_SL_0000005674.MTS,병원,
5682,7,측면,단어,KETI_SL_0000005682.MTS,불,
5692,7,측면,단어,KETI_SL_0000005692.MTS,산,
5694,7,측면,단어,KETI_SL_0000005694.MTS,삼키다,
5700,7,측면,단어,KETI_SL_0000005700.MTS,선생님,
5713,7,측면,단어,KETI_SL_0000005713.MTS,수요일,
5724,7,측면,단어,KETI_SL_0000005724.MTS,아빠,
5727,7,측면,단어,KETI_SL_0000005727.MTS,아파트,
5731,7,측면,단어,KETI_SL_0000005731.MTS,앞,
5737,7,측면,단어,KETI_SL_0000005737.MTS,어제,
5738,7,측면,단어,KETI_SL_0000005738.MTS,어지러움,
5739,7,측면,단어,KETI_SL_0000005739.MTS,언니,
5741,7,측면,단어,KETI_SL_0000005741.MTS,엄마,
5757,7,측면,단어,KETI_SL_0000005757.MTS,오늘,
5758,7,측면,단어,KETI_SL_0000005758.MTS,오른쪽,
5761,7,측면,단어,KETI_SL_0000005761.MTS,오빠,
5763,7,측면,단어,KETI_SL_0000005763.MTS,올해,
5764,7,측면,단어,KETI_SL_0000005764.MTS,왼쪽,
5771,7,측면,단어,KETI_SL_0000005771.MTS,월요일,
5773,7,측면,단어,KETI_SL_0000005773.MTS,위에,
5781,7,측면,단어,KETI_SL_0000005781.MTS,음식물,
5790,7,측면,단어,KETI_SL_0000005790.MTS,일요일,
5793,7,측면,단어,KETI_SL_0000005793.MTS,자동차,
5796,7,측면,단어,KETI_SL_0000005796.MTS,작년,
5810,7,측면,단어,KETI_SL_0000005810.MTS,집,
5823,7,측면,단어,KETI_SL_0000005823.MTS,친구,
5827,7,측면,단어,KETI_SL_0000005827.MTS,택시,
5828,7,측면,단어,KETI_SL_0000005828.MTS,토요일,
5841,7,측면,단어,KETI_SL_0000005841.MTS,학교,
5854,7,측면,단어,KETI_SL_0000005854.MTS,형,
5860,7,측면,단어,KETI_SL_0000005860.MTS,화요일,
5861,7,측면,단어,KETI_SL_0000005861.MTS,화장실,
5864,7,측면,단어,KETI_SL_0000005864.MTS,6,
5865,7,측면,단어,KETI_SL_0000005865.MTS,7,
5867,8,정면,단어,KETI_SL_0000005867.MOV,0,
5868,8,정면,단어,KETI_SL_0000005868.MOV,1,
5869,8,정면,단어,KETI_SL_0000005869.MOV,2,
5870,8,정면,단어,KETI_SL_0000005870.MOV,3,
5871,8,정면,단어,KETI_SL_0000005871.MOV,4,
5872,8,정면,단어,KETI_SL_0000005872.MOV,5,
5873,8,정면,단어,KETI_SL_0000005873.MOV,6,
5874,8,정면,단어,KETI_SL_0000005874.MOV,7,
5875,8,정면,단어,KETI_SL_0000005875.MOV,8,
5876,8,정면,단어,KETI_SL_0000005876.MOV,9,
5877,8,정면,단어,KETI_SL_0000005877.MOV,10,
5972,8,정면,단어,KETI_SL_0000005972.MOV,가렵다,
5986,8,정면,단어,KETI_SL_0000005986.MOV,개,
6004,8,정면,단어,KETI_SL_0000006004.MOV,공원,
6018,8,정면,단어,KETI_SL_0000006018.MOV,금요일,
6033,8,정면,단어,KETI_SL_0000006033.MOV,내년,
6034,8,정면,단어,KETI_SL_0000006034.MOV,내일,
6035,8,정면,단어,KETI_SL_0000006035.MOV,냄새나다,
6039,8,정면,단어,KETI_SL_0000006039.MOV,누나,
6056,8,정면,단어,KETI_SL_0000006056.MOV,동생,
6075,8,정면,단어,KETI_SL_0000006075.MOV,목요일,
6080,8,정면,단어,KETI_SL_0000006080.MOV,물,
6082,8,정면,단어,KETI_SL_0000006082.MOV,아래,
6083,8,정면,단어,KETI_SL_0000006083.MOV,바다,
6093,8,정면,단어,KETI_SL_0000006093.MOV,배고프다,
6098,8,정면,단어,KETI_SL_0000006098.MOV,병원,
6105,8,정면,단어,KETI_SL_0000006105.MOV,불,
6113,8,정면,단어,KETI_SL_0000006113.MOV,산,
6116,8,정면,단어,KETI_SL_0000006116.MOV,삼키다,
6122,8,정면,단어,KETI_SL_0000006122.MOV,선생님,
6135,8,정면,단어,KETI_SL_0000006135.MOV,수요일,
6146,8,정면,단어,KETI_SL_0000006146.MOV,아빠,
6149,8,정면,단어,KETI_SL_0000006149.MOV,아파트,
6153,8,정면,단어,KETI_SL_0000006153.MOV,앞,
6159,8,정면,단어,KETI_SL_0000006159.MOV,어제,
6160,8,정면,단어,KETI_SL_0000006160.MOV,어지러움,
6161,8,정면,단어,KETI_SL_0000006161.MOV,언니,
6163,8,정면,단어,KETI_SL_0000006163.MOV,엄마,
6179,8,정면,단어,KETI_SL_0000006179.MOV,오늘,
6180,8,정면,단어,KETI_SL_0000006180.MOV,오른쪽,
6183,8,정면,단어,KETI_SL_0000006183.MOV,오빠,
6185,8,정면,단어,KETI_SL_0000006185.MOV,올해,
6186,8,정면,단어,KETI_SL_0000006186.MOV,왼쪽,
6193,8,정면,단어,KETI_SL_0000006193.MOV,월요일,
6195,8,정면,단어,KETI_SL_0000006195.MOV,위에,
6203,8,정면,단어,KETI_SL_0000006203.MOV,음식물,
6212,8,정면,단어,KETI_SL_0000006212.MOV,일요일,
6215,8,정면,단어,KETI_SL_0000006215.MOV,자동차,
6218,8,정면,단어,KETI_SL_0000006218.MOV,작년,
6232,8,정면,단어,KETI_SL_0000006232.MOV,집,
6245,8,정면,단어,KETI_SL_0000006245.MOV,친구,
6249,8,정면,단어,KETI_SL_0000006249.MOV,택시,
6250,8,정면,단어,KETI_SL_0000006250.MOV,토요일,
6263,8,정면,단어,KETI_SL_0000006263.MOV,학교,
6276,8,정면,단어,KETI_SL_0000006276.MOV,형,
6282,8,정면,단어,KETI_SL_0000006282.MOV,화요일,
6283,8,정면,단어,KETI_SL_0000006283.MOV,화장실,
6286,8,측면,단어,KETI_SL_0000006286.MTS,0,
6287,8,측면,단어,KETI_SL_0000006287.MTS,1,
6288,8,측면,단어,KETI_SL_0000006288.MTS,2,
6289,8,측면,단어,KETI_SL_0000006289.MTS,3,
6290,8,측면,단어,KETI_SL_0000006290.MTS,4,
6291,8,측면,단어,KETI_SL_0000006291.MTS,5,
6292,8,측면,단어,KETI_SL_0000006292.MTS,6,
6293,8,측면,단어,KETI_SL_0000006293.MTS,7,
6294,8,측면,단어,KETI_SL_0000006294.MTS,8,
6295,8,측면,단어,KETI_SL_0000006295.MTS,9,
6296,8,측면,단어,KETI_SL_0000006296.MTS,10,
6391,8,측면,단어,KETI_SL_0000006391.MTS,가렵다,
6405,8,측면,단어,KETI_SL_0000006405.MTS,개,
6423,8,측면,단어,KETI_SL_0000006423.MTS,공원,
6437,8,측면,단어,KETI_SL_0000006437.MTS,금요일,
6452,8,측면,단어,KETI_SL_0000006452.MTS,내년,
6453,8,측면,단어,KETI_SL_0000006453.MTS,내일,
6454,8,측면,단어,KETI_SL_0000006454.MTS,냄새나다,
